,Name,Manufacturer,Functions,HP,Depth,+12V (mA),-12V (mA),+5V (mA),Price (€),Racks,Rating,Votes,Available,Approved
0,Maths,Make Noise,"['Attenuator', 'CV Modulation', 'Envelope Follower', 'Envelope Generator', 'Function Generator', 'LFO', 'Logic', 'Slew Limiter']",20,24.0,60.0,50.0,0.0,268.0,122221,4.6,961.0,No Info,1
1,Plaits,Mutable instruments,"['Noise', 'Oscillator', 'Synth Voice', 'Drum', 'Digital']",12,25.0,50.0,5.0,0.0,250.0,62584,4.57,352.0,Discontinued,0
2,Pamela's NEW Workout,ALM Busy Circuits,"['Clock Generator', 'Digital', 'LFO', 'Clock Modulator', 'Random', 'Sequencer', 'Envelope Generator', 'Quantizer']",8,22.0,50.0,1.0,0.0,279.0,55808,4.75,382.0,Discontinued,0
3,Disting mk4,Expert Sleepers,"['Effect', 'Quantizer', 'Utility', 'LFO', 'Oscillator', 'Delay', 'Waveshaper', 'Sampling']",4,42.0,51.0,19.0,0.0,189.0,50056,4.42,276.0,Available,0
4,Morphagene,Make Noise,"['Sampling', 'Delay', 'Digital', 'Dual/Stereo', 'Envelope Follower', 'Looper']",20,30.0,165.0,20.0,0.0,569.0,49149,4.63,217.0,Available,1
5,Rings,Mutable instruments,"['External', 'Oscillator', 'Filter']",14,25.0,120.0,5.0,0.0,299.0,42339,4.67,309.0,Discontinued,1
6,Quad VCA,Intellijel,"['Mixer', 'VCA', 'Quad']",12,29.0,65.0,65.0,0.0,189.0,41668,4.63,205.0,Available,1
7,Mimeophon,Make Noise,"['Delay', 'Effect', 'Dual/Stereo', 'Digital', 'Looper', 'Reverb']",16,30.0,100.0,10.0,0.0,399.0,38971,4.52,165.0,Available,1
8,Basimilus Iteritas Alter,Noise Engineering,"['Drum', 'Oscillator', 'Digital']",10,28.0,80.0,5.0,90.0,359.0,37830,4.65,256.0,Discontinued,1
9,Clouds,Mutable instruments,"['Effect', 'Delay', 'Digital', 'Pitch Shifter ', 'Sampling']",18,25.0,120.0,10.0,0.0,299.0,37024,4.44,334.0,Discontinued,1
10,Beads,Mutable instruments,"['Delay', 'Digital', 'Dual/Stereo', 'Effect', 'Random', 'Reverb']",14,25.0,100.0,10.0,0.0,299.0,35307,4.66,157.0,Discontinued,1
11,ochd,DivKid,"['CV Modulation', 'LFO']",4,32.0,80.0,80.0,0.0,165.0,35139,4.75,165.0,Available,1
12,Batumi,Xaoc Devices,"['Clock Generator', 'LFO', 'Quad', 'Random']",10,45.0,45.0,15.0,0.0,280.0,34021,4.86,274.0,Available,1
13,Buff Mult,Intellijel,"['Multiple', 'Dual/Stereo', 'TrueGrid']",2,39.0,4.0,17.0,0.0,80.0,30756,4.5,113.0,Available,1
14,Marbles,Mutable instruments,"['Sequencer', 'Clock Generator', 'Clock Modulator', 'Quantizer', 'Random', 'Digital']",18,25.0,80.0,20.0,0.0,299.0,27799,4.7,217.0,Discontinued,0
15,Richter Wogglebug 2014,Make Noise,"['Random', 'Clock Generator', 'Oscillator', 'Ring Modulator', 'Sample and Hold', 'Slew Limiter']",10,24.0,50.0,40.0,0.0,224.0,27312,4.41,167.0,No Info,1
16,Pressure Points,Make Noise,"['Controller', 'Sequencer']",20,24.0,20.0,0.0,0.0,195.0,25992,4.41,176.0,No Info,1
17,Zadar,Xaoc Devices,"['CV Modulation', 'Digital', 'Envelope Generator', 'Function Generator', 'LFO', 'Quad']",10,33.7,90.0,40.0,0.0,310.0,25929,4.62,138.0,Available,1
18,A-124 SE,Doepfer,['Filter'],8,45.0,30.0,10.0,0.0,85.0,24911,4.49,166.0,Available,0
19,QPAS,Make Noise,"['Filter', 'VCA', 'Dual/Stereo', 'Quad']",18,30.0,166.0,190.0,0.0,341.0,24857,4.5,110.0,Available,1
20,STO,Make Noise,['Oscillator'],8,30.0,40.0,30.0,0.0,179.0,24478,4.31,162.0,No Info,1
21,Pamela's PRO Workout,ALM Busy Circuits,"['Clock Generator', 'Clock Modulator', 'Function Generator', 'LFO', 'Sequencer', 'Digital', 'Quantizer', 'Random']",8,32.0,60.0,10.0,0.0,318.0,24232,4.89,92.0,Available,0
22,Pico DSP,Erica Synths,"['Delay', 'Distortion', 'Effect', 'Panning', 'Reverb']",3,35.0,82.0,20.0,0.0,120.0,24226,4.26,94.0,Available,1
23,Erbe-Verb,Make Noise,"['Digital', 'Effect', 'Reverb']",20,30.0,149.0,15.0,0.0,452.0,24043,4.45,187.0,Available,1
24,Stages,Mutable instruments,"['CV Modulation', 'Envelope Generator', 'LFO', 'Sample and Hold', 'Sequencer', 'Slew Limiter']",14,25.0,80.0,20.0,0.0,299.0,23675,4.58,160.0,Discontinued,0
25,Ears,Mutable instruments,"['Controller', 'Envelope Follower', 'External', 'PreAmp']",4,25.0,5.0,5.0,0.0,99.0,22667,4.59,123.0,Discontinued,0
26,DPO,Make Noise,"['Dual/Stereo', 'Oscillator', 'Waveshaper', 'LFO']",28,30.0,70.0,70.0,0.0,556.0,21840,4.47,244.0,No Info,1
27,Links,Mutable instruments,"['Multiple', 'Mixer']",4,20.0,15.0,15.0,0.0,69.0,21177,4.5,151.0,Discontinued,1
28,Mix,2hp,"['Attenuator', 'Mixer']",2,42.0,41.0,41.0,0.0,88.0,20984,3.9,59.0,Available,1
29,A-140,Doepfer,"['Envelope Generator', 'TrueGrid']",8,50.0,20.0,20.0,0.0,74.0,20832,4.13,111.0,Available,0
30,Moog Mother-32,Moog Music Inc.,"['Synth Voice', 'Clock Generator', 'MIDI', 'Sequencer']",60,26.0,230.0,0.0,0.0,540.0,20777,4.59,252.0,Available,0
31,Dixie II+,Intellijel,"['LFO', 'Oscillator']",8,40.0,70.0,60.0,0.0,225.0,20306,4.61,116.0,Available,1
32,disting EX,Expert Sleepers,"['Effect', 'MIDI', 'Sampling', 'Utility', 'Drum', 'Function Generator', 'Quantizer', 'Synth Voice']",8,50.0,229.0,50.0,0.0,398.0,19530,4.44,87.0,Available,0
33,FX AID,Happy Nerding,"['Delay', 'Digital', 'Distortion', 'Effect', 'Pitch Shifter ', 'Reverb']",4,40.0,80.0,30.0,0.0,199.0,19520,4.64,81.0,Available,0
34,Plonk,Intellijel,"['Digital', 'Oscillator', 'Noise', 'Drum']",12,38.0,170.0,6.0,0.0,314.0,18915,4.43,99.0,Available,1
35,Mixup,Intellijel,"['Mixer', 'Multiple', 'Utility', 'Dual/Stereo']",6,29.0,15.0,16.0,0.0,99.0,18828,4.61,67.0,Available,0
36,Pico DRUMS,Erica Synths,"['Drum', 'Sampling']",3,35.0,35.0,4.0,0.0,120.0,18819,4.24,80.0,No Info,1
37,A-180-2 Multiples,Doepfer,"['Multiple', 'Utility', 'Dual/Stereo']",2,18.0,78.1,35.6,0.0,35.0,18589,4.2,60.0,Available,0
38,Optomix,Make Noise,"['Filter', 'Mixer', 'VCA', 'Low Pass Gate', 'Dual/Stereo']",8,24.0,25.0,25.0,0.0,195.0,18417,4.27,191.0,No Info,1
39,Magneto,Strymon,"['Delay', 'Dual/Stereo', 'Effect', 'Reverb', 'Sampling', 'Looper']",28,41.0,210.0,210.0,0.0,649.0,18045,4.68,92.0,Available,0
40,Data Bender,Qu-Bit Electronix,"['Digital', 'Distortion', 'Sampling', 'Dual/Stereo', 'Effect']",14,28.0,58.0,60.0,0.0,359.0,17592,4.58,71.0,Available,1
41,Quadrax,Intellijel,"['Envelope Generator', 'Function Generator', 'Quad', 'LFO', 'Clock Generator', 'CV Modulation']",14,38.0,106.0,9.0,0.0,332.0,17488,4.64,81.0,Available,1
42,Peaks,Mutable instruments,"['Drum', 'Envelope Generator', 'LFO', 'Delay', 'Sequencer', 'Dual/Stereo']",8,20.0,60.0,2.0,0.0,179.0,16921,4.48,213.0,Discontinued,1
43,Ripples,Mutable instruments,"['Filter', 'VCA', 'Oscillator']",8,20.0,35.0,35.0,0.0,175.0,16861,4.47,149.0,Discontinued,1
44,Optomix rev2 2016,Make Noise,"['Dual/Stereo', 'Filter', 'Low Pass Gate', 'Mixer', 'VCA', 'Envelope Generator']",8,24.0,25.0,25.0,0.0,199.0,16777,4.39,93.0,Available,0
45,Voltage Block,Malekko Heavy Industry,"['CV Modulation', 'Quantizer', 'Sequencer', 'Digital']",20,20.0,120.0,15.0,0.0,418.0,16365,4.48,110.0,Discontinued,0
46,Veils (2020),Mutable instruments,"['Mixer', 'Quad', 'Utility', 'VCA']",10,10.0,50.0,50.0,0.0,179.0,16323,4.68,73.0,Discontinued,1
47,VCA,2hp,"['Dual/Stereo', 'VCA', 'Attenuator']",2,42.0,21.0,26.0,0.0,89.0,16249,3.93,41.0,Available,1
48,THREE SISTERS,Mannequins,"['Filter', 'Mixer', 'Dual/Stereo', 'Equalizer', 'Oscillator']",10,30.0,100.0,93.0,0.0,298.0,16205,4.73,154.0,No Info,1
49,Rene,Make Noise,"['Sequencer', 'Logic']",34,24.0,80.0,0.0,0.0,560.0,15992,4.41,206.0,Discontinued,1
50,FX AID XL,Happy Nerding,"['Delay', 'Digital', 'Distortion', 'Effect', 'Pitch Shifter ', 'Reverb', 'Dual/Stereo']",6,45.0,80.0,30.0,0.0,239.0,15860,4.61,77.0,Available,0
51,Tempi,Make Noise,"['Clock Generator', 'Clock Modulator', 'Controller', 'Dual/Stereo']",10,24.0,46.0,0.0,0.0,242.0,15834,4.22,94.0,Available,1
52,Mult,2hp,['Multiple'],2,15.0,78.1,35.6,0.0,31.0,15734,3.78,26.0,Available,1
53,A-151,Doepfer,"['Switch', 'Quad']",4,35.0,20.0,10.0,0.0,60.0,15458,4.62,110.0,Available,0
54,μVCA II,Intellijel,"['Attenuator', 'Dual/Stereo', 'VCA', 'Mixer']",6,35.0,36.0,35.0,0.0,169.0,15424,4.44,154.0,Available,0
55,DFAM - Drummer From Another Mother,Moog Music Inc.,"['Clock Generator', 'Drum', 'Noise', 'Oscillator', 'Sequencer', 'Synth Voice']",60,26.0,230.0,0.0,0.0,565.0,15254,4.65,124.0,Available,0
56,Echophon,Make Noise,"['Delay', 'Pitch Shifter ', 'Effect']",20,30.0,70.0,40.0,0.0,368.0,15139,4.06,154.0,No Info,1
57,Turing Machine Mk II,Music Thing Modular,"['Noise', 'Random', 'Sequencer']",10,38.0,40.0,0.0,0.0,91.0,15123,4.65,114.0,Available,0
58,Quadra,Intellijel,"['Envelope Generator', 'LFO', 'Quad', 'Function Generator']",12,38.0,98.0,53.0,0.0,275.0,14829,4.5,131.0,Available,1
59,Desmodus Versio,Noise Engineering,"['Digital', 'Reverb', 'Effect', 'Dual/Stereo']",10,28.0,70.0,70.0,0.0,354.0,14699,4.81,106.0,Available,1
60,Veils,Mutable instruments,"['VCA', 'Mixer', 'Utility', 'Quad']",12,10.0,50.0,50.0,0.0,179.0,14605,4.54,110.0,Discontinued,1
61,Metropolis,Intellijel,"['Sequencer', 'Clock Modulator', 'Random', 'Clock Generator']",34,45.0,195.0,8.0,0.0,599.0,14460,4.66,152.0,Discontinued,0
62,arbhar,Instruō,"['Oscillator', 'Sampling', 'Effect', 'Delay', 'Digital', 'Dual/Stereo', 'Pitch Shifter ', 'Reverb']",18,42.0,250.0,30.0,0.0,660.0,14363,4.74,68.0,Available,0
63,Braids (2015),Mutable instruments,"['Digital', 'Oscillator', 'Noise', 'Synth Voice']",16,20.0,100.0,15.0,0.0,349.0,14041,4.56,153.0,Discontinued,1
64,OUT V3,Befaco,"['External', 'Utility']",4,35.0,24.0,26.0,0.0,120.0,13950,4.42,52.0,Available,1
65,ES-9,Expert Sleepers,"['Clock Generator', 'Digital', 'Dual/Stereo', 'External', 'MIDI', 'Mixer']",16,50.0,451.0,133.0,0.0,559.0,13838,4.43,60.0,Available,0
66,Brains,Make Noise,['Sequencer'],4,36.0,10.0,0.0,0.0,105.0,13802,4.31,94.0,Discontinued,1
67,Tides,Mutable instruments,"['Clock Generator', 'Digital', 'Envelope Generator', 'Frequency Divider', 'Function Generator', 'LFO', 'Oscillator']",14,25.0,50.0,20.0,0.0,229.0,13668,4.67,88.0,Discontinued,1
68,Dual ADSR,Intellijel,"['Dual/Stereo', 'Envelope Generator']",14,38.0,60.0,49.0,0.0,255.0,13626,4.57,128.0,Discontinued,1
69,Planar 2,Intellijel,"['Controller', 'CV Modulation', 'Mixer', 'Panning', 'Envelope Generator']",14,40.0,85.0,32.0,0.0,305.0,13576,4.68,71.0,Available,1
70,Function,Make Noise,"['Envelope Generator', 'LFO', 'Sample and Hold', 'Slew Limiter', 'Envelope Follower', 'Function Generator']",8,24.0,30.0,20.0,0.0,144.0,13428,4.36,130.0,No Info,1
71,Rene Mk2,Make Noise,"['Controller', 'CV Modulation', 'Quantizer', 'Sequencer', 'Logic']",34,24.0,235.0,0.0,0.0,473.0,13426,4.4,55.0,Available,1
72,Mimetic Digitalis,Noise Engineering,"['CV Modulation', 'Random', 'Sequencer']",10,26.0,58.0,22.0,0.0,314.0,13314,4.53,56.0,Available,1
73,A-138b,Doepfer,"['Mixer', 'Quad']",8,35.0,10.0,10.0,0.0,55.0,13280,3.64,101.0,Available,0
74,SYSTEM 100 140 DUAL ENVELOPE/LFO,Behringer,"['Envelope Generator', 'LFO', 'Dual/Stereo']",16,44.0,40.0,40.0,0.0,88.0,13056,3.54,39.0,Available,0
75,Stmix,Befaco,"['Mixer', 'Dual/Stereo']",6,30.0,8.0,10.0,0.0,149.0,13036,4.19,48.0,Available,1
76,Warps,Mutable instruments,"['Digital', 'Oscillator', 'Ring Modulator', 'VCA', 'Waveshaper', 'Effect']",10,33.7,110.0,5.0,0.0,229.0,12788,4.23,121.0,Discontinued,1
77,A-160-2,Doepfer,"['Clock Modulator', 'Frequency Divider']",4,35.0,50.0,0.0,0.0,100.0,12753,4.5,101.0,Available,0
78,Scales,Intellijel,"['Digital', 'Quantizer', 'Sample and Hold', 'Sequencer']",8,39.0,35.0,5.0,0.0,258.0,12719,4.52,42.0,Available,1
79,Elements,Mutable instruments,"['Digital', 'Synth Voice']",34,25.0,130.0,10.0,0.0,529.0,12659,4.59,149.0,Discontinued,1
80,Ripples (2020),Mutable instruments,"['Filter', 'Oscillator', 'VCA']",8,25.0,35.0,35.0,0.0,169.0,12511,4.71,68.0,Discontinued,1
81,Mult,Intellijel,"['Multiple', 'Dual/Stereo']",2,15.0,78.1,35.6,0.0,27.0,12471,4.35,55.0,Available,1
82,MSCL,WMD,"['Dual/Stereo', 'Dynamics', 'Effect']",4,39.0,50.0,50.0,0.0,200.0,12402,4.6,42.0,Available,0
83,3x MIA,Happy Nerding,"['Attenuator', 'Mixer', 'Polarizer', 'Utility', 'Multiple']",6,35.0,80.0,80.0,0.0,99.0,12338,4.72,101.0,Available,0
84,Ensemble Oscillator,4ms Company,"['Digital', 'Oscillator']",16,25.0,114.0,45.0,0.0,328.0,12274,4.6,88.0,Available,0
85,MANGROVE,Mannequins,['Oscillator'],10,30.0,58.0,54.0,0.0,284.0,12086,4.67,128.0,No Info,1
86,Rainmaker,Intellijel,"['Delay', 'Effect', 'Digital', 'Dual/Stereo', 'Filter', 'Oscillator', 'Reverb', 'Clock Generator']",36,44.0,270.0,24.0,0.0,576.0,12081,4.71,95.0,No Info,1
87,Rotating Clock Divider V2,4ms Company,"['Clock Modulator', 'Frequency Divider']",4,35.0,33.0,4.0,0.0,179.0,11899,4.5,96.0,Available,0
88,Kinks,Mutable instruments,"['Logic', 'Sample and Hold', 'Utility', 'Waveshaper', 'Noise']",4,12.0,25.0,25.0,0.0,99.0,11837,4.59,90.0,Discontinued,1
89,Sample Drum,Erica Synths,"['Drum', 'Sampling']",14,25.0,65.0,2.0,0.0,358.0,11826,4.71,46.0,Available,0
90,Rosie,Make Noise,"['Mixer', 'Utility', 'External']",8,29.0,45.0,40.0,0.0,125.0,11792,4.04,85.0,Discontinued,1
91,Metropolix,Intellijel,"['Clock Generator', 'Controller', 'CV Modulation', 'Digital', 'Envelope Generator', 'Function Generator', 'Sequencer']",34,25.0,95.0,10.0,0.0,536.0,11720,4.77,71.0,Available,1
92,A-124,Doepfer,['Filter'],8,45.0,30.0,10.0,0.0,85.0,11569,4.38,114.0,Available,0
93,Verb,2hp,"['Dual/Stereo', 'Effect', 'Reverb']",2,42.0,81.0,28.0,0.0,134.0,11279,3.83,62.0,Available,1
94,A-119,Doepfer,"['External', 'Envelope Follower', 'PreAmp', 'Controller', 'Comparator']",8,45.0,30.0,20.0,0.0,65.0,11260,3.89,96.0,Available,0
95,Belgrad,Xaoc Devices,"['Filter', 'Oscillator']",14,20.0,45.0,42.0,0.0,320.0,11166,4.75,126.0,Available,1
96,JUST FRIENDS,Mannequins,"['Function Generator', 'Utility', 'Envelope Generator', 'LFO', 'Oscillator', 'Waveshaper']",14,30.0,153.0,34.0,0.0,420.0,11098,4.7,114.0,No Info,1
97,921B,Behringer,['Oscillator'],8,42.0,45.0,45.0,0.0,95.0,11083,3.0,16.0,Available,0
98,Black VCO,Erica Synths,['Oscillator'],12,25.0,40.0,36.0,0.0,220.0,11035,4.57,60.0,Available,1
99,Clep Diaz,Noise Engineering,"['CV Modulation', 'LFO', 'Random', 'Sequencer']",4,26.0,44.0,10.0,0.0,169.0,11029,4.64,42.0,Available,1
100,ES-8,Expert Sleepers,"['CV Modulation', 'Utility', 'External', 'Controller', 'MIDI']",8,50.0,198.0,52.0,0.0,435.0,10935,4.67,45.0,Available,0
101,Pamela's Workout,ALM Busy Circuits,"['Clock Generator', 'Clock Modulator', 'Sequencer']",8,22.0,80.0,80.0,0.0,249.0,10840,4.7,106.0,Discontinued,0
102,X-Pan,Make Noise,"['Dual/Stereo', 'Mixer', 'Panning', 'VCA']",10,30.0,145.0,110.0,0.0,233.0,10614,4.68,28.0,Available,1
103,C4RBN,WMD,"['Filter', 'Waveshaper', 'Distortion']",4,38.0,92.0,82.0,0.0,268.0,10492,4.73,52.0,Available,0
104,LxD (Low Strike Duo),Make Noise,"['Filter', 'Low Pass Gate', 'Dual/Stereo', 'VCA']",4,36.0,20.0,20.0,0.0,99.0,10418,4.43,90.0,Available,1
105,Minimod Vintage Transistor Core VCO,AJH Synth,['Oscillator'],14,34.0,55.0,40.0,0.0,320.0,10369,4.76,48.0,Available,0
106,Grids,Mutable instruments,['Sequencer'],16,20.0,25.0,1.0,0.0,199.0,10361,4.18,117.0,Discontinued,1
107,Telharmonic,Make Noise,"['Oscillator', 'Digital', 'Synth Voice', 'Noise']",14,30.0,139.0,10.0,0.0,314.0,10250,4.31,125.0,Discontinued,1
108,Yarns,Mutable instruments,"['MIDI', 'Sequencer', 'Oscillator', 'Quad']",12,20.0,60.0,2.0,0.0,299.0,10239,4.43,100.0,Discontinued,1
109,Dixie II,Intellijel,"['LFO', 'Oscillator']",6,37.0,42.0,37.0,0.0,235.0,10085,4.46,113.0,Discontinued,1
110,Mult,Make Noise,"['Multiple', 'Logic']",4,20.0,78.1,35.6,0.0,30.0,10063,3.98,46.0,No Info,1
111,Varigate 4+,Malekko Heavy Industry,['Sequencer'],12,26.0,90.0,13.0,0.0,312.0,9987,4.26,49.0,Discontinued,0
112,Buchla 258t,Tiptop Audio,"['Dual/Stereo', 'Oscillator']",18,45.0,70.0,40.0,0.0,198.0,9979,4.79,29.0,Available,0
113,Buff,2hp,"['Multiple', 'Utility']",2,42.0,16.0,16.0,0.0,71.0,9977,3.22,16.0,Available,1
114,Tallin,Xaoc Devices,"['Distortion', 'Dual/Stereo', 'VCA']",6,33.0,20.0,20.0,0.0,160.0,9918,4.65,60.0,Available,1
115,Bitbox Micro,1010 Music,"['Sampling', 'Drum', 'Clock Generator', 'Controller', 'Digital', 'Dual/Stereo', 'MIDI']",18,32.0,400.0,0.0,0.0,449.0,9913,4.39,46.0,Available,0
116,A-132-3,Doepfer,"['VCA', 'Dual/Stereo', 'TrueGrid']",8,50.0,30.0,30.0,0.0,100.0,9822,4.1,70.0,Available,0
117,A-160-1,Doepfer,['Clock Modulator'],4,40.0,40.0,0.0,0.0,70.0,9818,3.96,72.0,Available,0
118,Ikarie,Bastl Instruments,"['Envelope Follower', 'Filter', 'Dual/Stereo', 'VCA']",8,35.0,100.0,95.0,0.0,240.0,9765,4.74,47.0,Available,0
119,Filter 8,Joranalogue Audio Design,['Filter'],12,30.0,75.0,75.0,0.0,325.0,9750,4.68,102.0,Available,1
120,Rampage,Befaco,"['CV Modulation', 'Envelope Generator', 'Function Generator', 'Envelope Follower', 'Slew Limiter', 'Dual/Stereo', 'Comparator', 'LFO']",18,30.0,110.0,90.0,0.0,260.0,9746,4.63,115.0,No Info,1
121,Unity Mixer,Intellijel,"['Mixer', 'Dual/Stereo']",2,29.0,11.0,14.0,0.0,75.0,9733,4.4,52.0,Available,1
122,A-148,Doepfer,"['CV Modulation', 'Sample and Hold', 'Dual/Stereo']",4,30.0,20.0,20.0,0.0,65.0,9722,4.17,64.0,Available,0
123,QCD: Quad Clock Distributor,4ms Company,"['Clock Generator', 'Clock Modulator', 'CV Modulation', 'Frequency Divider', 'Quad', 'Utility']",10,26.0,48.0,40.0,41.0,249.0,9667,4.53,78.0,Available,0
124,Hermod,Squarp Instruments,"['MIDI', 'Sequencer', 'CV Modulation', 'LFO', 'External', 'Multiple', 'Quantizer']",26,30.0,310.0,30.0,0.0,475.0,9648,4.46,48.0,Available,0
125,Polaris,Intellijel,"['Distortion', 'Filter', 'Phase Shifter']",10,40.0,60.0,56.0,0.0,204.0,9639,4.48,71.0,No Info,1
126,Atlantis,Intellijel,"['Synth Voice', 'Envelope Generator', 'Filter', 'LFO', 'Noise', 'Oscillator']",40,38.0,214.0,196.0,0.0,679.0,9636,4.49,100.0,Available,1
127,Brains,Behringer,"['Digital', 'Drum', 'Dual/Stereo', 'Oscillator', 'Synth Voice']",16,45.0,130.0,10.0,0.0,129.0,9609,1.69,206.0,Available,0
128,Mutant Brain,Hexinverter Électronique,"['Clock Generator', 'CV Modulation', 'MIDI', 'Utility']",8,38.0,19.0,4.0,0.0,151.0,9566,4.64,46.0,Available,1
129,ONE,Tiptop Audio,"['Sampling', 'Digital', 'Drum', 'CV Modulation']",4,43.0,80.0,8.0,0.0,158.0,9566,4.05,55.0,Available,1
130,Lapsus Os,Noise Engineering,"['Attenuator', 'Controller', 'Multiple', 'Utility']",10,26.0,60.0,50.0,0.0,234.0,9545,4.7,28.0,Available,1
131,Shapeshifter,Intellijel,"['Oscillator', 'Dual/Stereo', 'Digital', 'LFO', 'Waveshaper', 'Synth Voice']",26,44.0,195.0,50.0,0.0,549.0,9526,4.59,128.0,Available,1
132,A-106-5 SEM,Doepfer,['Filter'],8,55.0,20.0,20.0,0.0,80.0,9511,4.3,90.0,Available,0
133,Radio Music,Music Thing Modular,['Sampling'],4,40.0,75.0,8.0,0.0,103.0,9502,4.48,111.0,Available,0
134,μScale [v2],Intellijel,['Quantizer'],6,24.0,60.0,7.0,0.0,245.0,9426,4.19,94.0,Discontinued,0
135,modDemix 2014,Make Noise,"['Dual/Stereo', 'Mixer', 'Ring Modulator', 'VCA']",6,24.0,30.0,30.0,0.0,130.0,9382,4.0,71.0,No Info,1
136,A-180-1,Doepfer,['Multiple'],4,10.0,78.1,35.6,0.0,35.0,9370,3.69,35.0,Available,0
137,DATA (BLACK),Mordax,"['Clock Generator', 'Clock Modulator', 'Dual/Stereo', 'LFO', 'Oscillator', 'Quad', 'Tuner', 'Utility']",16,35.0,250.0,60.0,0.0,356.0,9285,4.57,49.0,Available,1
138,ADSR,2hp,['Envelope Generator'],2,45.0,24.0,7.0,0.0,98.0,9278,3.6,17.0,Available,1
139,Tangle Quartet,ALM Busy Circuits,"['Quad', 'VCA', 'Mixer', 'Attenuator']",8,32.0,80.0,80.0,0.0,198.0,9261,4.43,42.0,Available,0
140,Z3000 Smart VCO MKII,Tiptop Audio,"['Oscillator', 'Utility', 'LFO', 'Waveshaper', 'TrueGrid']",14,26.0,50.0,25.0,0.0,250.0,9251,4.3,132.0,Available,1
141,A-110,Doepfer,['Oscillator'],10,55.0,90.0,20.0,0.0,150.0,9239,4.03,69.0,Available,0
142,A-145,Doepfer,"['LFO', 'Clock Generator']",8,55.0,30.0,20.0,0.0,65.0,9198,3.87,71.0,Available,0
143,Manis Iteritas,Noise Engineering,"['Oscillator', 'Digital']",10,28.0,80.0,5.0,90.0,359.0,9061,4.81,63.0,Discontinued,1
144,A-118-1,Doepfer,"['Noise', 'Random']",8,40.0,20.0,10.0,0.0,75.0,9028,3.81,80.0,Available,0
145,Performance mixer,WMD,"['Mixer', 'Panning', 'Attenuator', 'Controller', 'External', 'VCA']",40,45.0,450.0,430.0,0.0,699.0,8960,4.66,62.0,Discontinued,1
146,A-180-9,Doepfer,['Utility'],4,25.0,78.1,35.6,0.0,120.0,8949,4.57,14.0,Available,0
147,BD808,Tiptop Audio,['Drum'],4,14.0,13.0,6.0,0.0,99.0,8851,4.36,66.0,Available,1
148,A-135-2 Quad VCA / VC Mixer,Doepfer,"['Mixer', 'Quad', 'VCA']",8,45.0,40.0,40.0,0.0,129.0,8846,4.59,29.0,Available,0
149,Dual Looping Delay,4ms Company,"['Delay', 'Dual/Stereo', 'Effect']",20,25.0,180.0,48.0,0.0,429.0,8782,4.56,78.0,Available,1
150,StarLab,Strymon,"['Digital', 'Dual/Stereo', 'Effect', 'Reverb', 'Synth Voice', 'Delay']",28,41.0,210.0,210.0,0.0,669.0,8779,4.72,40.0,Available,0
151,Bloom,Qu-Bit Electronix,"['Clock Generator', 'Dual/Stereo', 'Random', 'Sequencer']",16,33.7,82.0,0.0,0.0,359.0,8739,4.18,49.0,Available,1
152,MFX,ALM Busy Circuits,"['Delay', 'Digital', 'Distortion', 'Dual/Stereo', 'Dynamics', 'Effect', 'Utility', 'Reverb']",6,32.0,50.0,15.0,0.0,298.0,8678,4.54,26.0,Available,0
153,modDemix,Make Noise,"['Mixer', 'Ring Modulator', 'VCA', 'Dual/Stereo']",6,24.0,30.0,30.0,0.0,136.0,8603,4.24,89.0,Discontinued,0
154,Loquelic Iteritas,Noise Engineering,"['Oscillator', 'Digital']",10,28.0,80.0,5.0,90.0,359.0,8601,4.76,107.0,Available,1
155,FH-2 'factotum',Expert Sleepers,"['Clock Generator', 'MIDI', 'Envelope Generator', 'Clock Modulator', 'CV Modulation', 'Noise', 'Random', 'Sequencer']",8,48.0,118.0,48.0,0.0,335.0,8552,4.57,46.0,Available,0
156,SYSTEM 100 112 DUAL VCO,Behringer,"['Dual/Stereo', 'Oscillator']",16,46.0,90.0,70.0,0.0,108.0,8550,3.32,22.0,Available,0
157,Forbidden Planet,Tiptop Audio,"['CV Modulation', 'Effect', 'Filter']",8,30.0,10.0,10.0,0.0,105.0,8549,4.42,33.0,Available,1
158,RND STEP,DivKid,"['CV Modulation', 'Noise', 'Random', 'Sample and Hold']",4,44.0,67.0,67.0,0.0,184.0,8485,4.68,37.0,Available,1
159,Contour 1,Joranalogue Audio Design,"['Function Generator', 'Slew Limiter']",8,30.0,90.0,85.0,0.0,215.0,8471,4.72,60.0,Available,1
160,HATS909,Tiptop Audio,['Drum'],8,36.0,33.0,22.0,0.0,190.0,8470,4.42,36.0,Available,1
161,902,Behringer,['VCA'],8,35.0,50.0,45.0,0.0,52.0,8467,3.31,16.0,Available,0
162,Branches,Mutable instruments,"['Random', 'Dual/Stereo']",6,20.0,25.0,1.0,0.0,107.0,8455,4.38,61.0,Discontinued,1
163,Tetrapad,Intellijel,['Controller'],20,19.0,130.0,15.0,0.0,269.0,8348,4.52,54.0,Available,1
164,Harmonic Oscillator,Verbos Electronics,['Oscillator'],32,26.0,120.0,90.0,0.0,699.0,8308,4.67,87.0,Available,0
165,HPO,ALM Busy Circuits,"['External', 'Dual/Stereo']",2,38.0,5.0,5.0,0.0,85.0,8295,4.57,30.0,Available,0
