,Name,Manufacturer,Functions,HP,Depth,+12V (mA),-12V (mA),+5V (mA),Price (€),Racks,Rating,Votes,Available,Approved
4907,Richter Wogglebug (Grayscale black panel),Grayscale,"['Clock Generator', 'Random', 'Ring Modulator', 'Sample and Hold']",10,24.0,50.0,40.0,0.0,222.0,193,5.0,1.0,Available,1
4908,Strakal Silisiom,TouellSkouarn,"['Distortion', 'Filter']",8,,19.0,17.0,0.0,265.0,193,4.0,1.0,Available,0
4909,Ciobra,Barullo,"['Distortion', 'Effect', 'Filter', 'Mixer', 'VCA', 'Waveshaper']",8,30.0,35.0,25.0,0.0,190.0,193,4.83,6.0,Available,1
4910,DROID P2B8 Controller - blue,Der Mann mit der Maschine,['Controller'],5,25.0,12.0,0.0,0.0,126.0,193,5.0,4.0,Available,0
4911,Otterley,Expert Sleepers,['LFO'],8,42.0,82.0,80.0,0.0,199.0,193,,,Available,0
4912,VCO-Sub,Analogue Solutions,['Oscillator'],12,90.0,20.0,20.0,0.0,165.0,192,4.67,3.0,Discontinued,0
4913,SEM VCF,synthCube,"['Filter', 'Mixer']",14,46.0,50.0,50.0,0.0,180.0,192,4.14,7.0,Available,0
4914,Either-OR Eurorack OR Module,Synthrotek,"['Logic', 'Switch']",14,25.0,,,,139.0,192,4.25,8.0,Available,0
4915,X,CG Products,"['Ring Modulator', 'VCA', 'Waveshaper']",6,35.0,25.0,,,139.0,192,,,,0
4916,ES06 - Envelope Generator,Elby Designs,"['Envelope Generator', 'LFO', 'Function Generator']",14,60.0,10.0,5.0,0.0,206.0,192,,,Available,0
4917,Crosscaler,Oscillosaurus,"['Attenuator', 'Mixer', 'Utility']",2,,,,,,192,5.0,1.0,,1
4918,Sly Grogan,Nonlinearcircuits,"['Envelope Generator', 'LFO']",8,,29.0,50.0,0.0,,192,4.67,3.0,Available,1
4919,VCF-3,Skull & Circuits,['Filter'],8,,11.0,16.0,,64.0,192,5.0,1.0,Available,0
4920,uMix (v1.2),Miau Modular,['Mixer'],2,32.0,30.0,20.0,0.0,,192,5.0,1.0,Available,0
4921,MLT,LeafAudio,"['Multiple', 'Dual/Stereo']",2,27.0,,,,18.0,192,,,Available,0
4922,Dual CS-20 VCF,CubuSynth,"['Dual/Stereo', 'Filter', 'Oscillator']",10,36.0,19.0,19.0,0.0,189.0,192,4.0,1.0,Available,1
4923,MapVolt,Teia,"['Attenuator', 'CV Modulation', 'Dual/Stereo', 'Dynamics', 'Mixer', 'Polarizer', 'Ring Modulator', 'VCA']",6,33.0,65.0,65.0,0.0,130.0,192,,,Available,0
4924,Ataraxic Iteritas Alia,Noise Engineering,"['Digital', 'Oscillator']",10,25.0,100.0,15.0,0.0,329.0,192,5.0,1.0,Available,1
4925,Lublin,Xaoc Devices,['VCA'],6,33.0,40.0,20.0,,170.0,182,,,Available,1
4926,RB1 Robotto,Soundmachines,['Oscillator'],8,,35.0,0.0,0.0,225.0,191,2.33,3.0,,0
4927,Collapse,Pittsburgh Modular,"['Distortion', 'Waveshaper', 'Effect']",10,37.0,45.0,45.0,,198.0,191,5.0,1.0,Discontinued,0
4928,ADDAC709M,ADDAC System,['Effect'],14,50.0,130.0,70.0,0.0,380.0,191,4.0,1.0,Available,0
4929,ДИУ-2об Black,Paratek,['Utility'],4,35.0,150.0,,,86.0,191,4.0,3.0,Available,0
4930,Boom!!,Frequency Central,"['Drum', 'Envelope Generator']",4,35.0,10.0,9.0,0.0,112.0,191,4.5,2.0,Available,0
4931,AI002 Mixer Black,AI Synthesis,"['Mixer', 'Utility']",6,25.0,4.0,4.0,,23.0,191,,,Available,0
4932,T-ZED Oscillator,LA 67,"['LFO', 'Oscillator']",12,25.0,55.0,45.0,,170.0,191,4.67,3.0,Available,1
4933,FC313 - 14HP,XODES,['Utility'],16,,,,,31.0,191,,,Available,1
4934,Beat Freqs,Nonlinearcircuits,"['Clock Generator', 'Frequency Divider', 'Logic']",8,,30.0,4.0,0.0,145.0,191,,,Available,0
4935,Black Mixer,Erica Synths,['Mixer'],10,25.0,8.0,8.0,,80.0,190,,,,1
4936,RKP Power System,Metasonix,['Power'],8,,,,,360.0,190,5.0,4.0,Discontinued,0
4937,Model 53 Voicetail,Subconscious Communications,"['Filter', 'Mixer', 'VCA']",21,,120.0,0.0,0.0,386.0,190,5.0,5.0,Available,0
4938,L-111 LFO2,Ladik,['LFO'],4,36.0,6.0,6.0,,52.0,190,4.33,3.0,,0
4939,SH VCF,Radical Frequencies,"['Filter', 'Mixer']",10,68.0,15.0,15.0,0.0,180.0,190,4.83,6.0,Available,1
4940,two > one,MengQiMusic,"['External', 'Switch']",4,21.0,,,600.0,54.0,190,,,Discontinued,0
4941,Neutron (101 Ash Panel),Behringer,['Synth Voice'],80,35.0,1000.0,0.0,0.0,306.0,190,2.0,8.0,Available,0
4942,Volts Platz,Frequency Central,"['Attenuator', 'Mixer']",6,25.0,2.0,3.0,0.0,95.0,190,4.5,2.0,Available,1
4943,Tropical Noise NEO V3 black,Error Instruments,"['Drum', 'Noise', 'Oscillator']",11,30.0,,,,250.0,190,5.0,2.0,Available,0
4944,uTides 2,Warped Circuits,"['Clock Generator', 'Digital', 'Envelope Generator', 'Frequency Divider', 'Function Generator', 'LFO', 'Oscillator']",8,,50.0,20.0,,183.0,190,1.0,1.0,Available,0
4945,BD-Z,Patching Panda,"['Drum', 'Dynamics', 'Waveshaper']",10,,84.0,64.0,0.0,225.0,190,4.6,5.0,Discontinued,0
4946,Looping VC-ADSR,Dannysound,"['Envelope Generator', 'LFO']",6,25.0,28.0,18.0,,248.0,190,5.0,1.0,Available,0
4947,A-129-4,Doepfer,['Slew Limiter'],8,40.0,30.0,10.0,0.0,60.0,189,3.67,3.0,Discontinued,0
4948,RS-280,Analogue Systems,"['Frequency Divider', 'Clock Modulator']",6,,20.0,,,110.0,189,4.5,2.0,,0
4949,Hand 手,MengQiMusic,"['Clock Modulator', 'Controller', 'Envelope Generator', 'LFO']",8,10.0,20.0,20.0,17.0,117.0,189,5.0,2.0,Discontinued,1
4950,MIDI / CV,MFB,"['Clock Generator', 'MIDI']",6,,30.0,,0.0,79.0,189,2.0,1.0,Discontinued,0
4951,Motion (copper version),Folktek,"['Clock Generator', 'CV Modulation', 'Sequencer']",44,,160.0,,,223.0,189,4.0,3.0,,0
4952,Descent,Sonic Potions,"['CV Modulation', 'Dual/Stereo', 'Envelope Generator']",6,40.0,70.0,30.0,,95.0,189,4.5,4.0,Available,1
4953,DSO150 EURO SCOPE,Plum Audio,['Utility'],14,30.0,17.0,17.0,0.0,100.0,189,4.0,4.0,Discontinued,1
4954,820,System80,['Oscillator'],10,30.0,15.0,15.0,0.0,196.0,189,5.0,1.0,Available,1
4955,"Blank panel ""snake""",ph modular,['Blank Panel'],2,,,,,3.0,188,5.0,1.0,Available,1
4956,K-2 - Heinakroon panels,Behringer,"['Synth Voice', 'MIDI']",80,,,,,329.0,190,1.0,4.0,Available,0
4957,VCF/VCA 6 Grey,SoundForce,"['Filter', 'VCA']",18,38.0,91.0,51.0,0.0,289.0,189,5.0,1.0,Available,1
4958,Product,Nonlinearcircuits,"['CV Modulation', 'Distortion', 'Effect', 'VCA', 'Waveshaper']",8,,26.0,22.0,0.0,176.0,189,,,Available,0
4959,monolith,raw yaw media,"['Pitch Shifter ', 'Reverb', 'Digital']",14,35.0,100.0,40.0,0.0,264.0,189,5.0,3.0,Available,1
4960,101-VCO r2,G-Storm Electro,"['Mixer', 'Noise', 'Oscillator']",12,36.0,41.0,38.0,0.0,175.0,189,4.25,4.0,Available,0
4961,SCROLLS,LZX Industries,"['Digital', 'Oscillator', 'Utility', 'Video']",12,32.0,150.0,0.0,0.0,426.0,189,,,Available,0
4962,3CO,Acidlab,['Oscillator'],6,28.0,40.0,20.0,,90.0,188,2.0,1.0,Discontinued,0
4963,ES75 - VCS,Elby Designs,"['Clock Generator', 'CV Modulation', 'Envelope Generator', 'Function Generator', 'Slew Limiter', 'LFO']",15,73.0,19.0,9.0,0.0,131.0,188,4.0,3.0,Available,0
4964,mh31 VC Modulator,Fonitronik,"['Ring Modulator', 'CV Modulation', 'Distortion']",8,31.0,12.0,12.0,0.0,90.0,188,3.67,3.0,Available,0
4965,Addac801 simple mixer,ADDAC System,['Mixer'],4,25.0,20.0,,,140.0,188,5.0,1.0,Available,0
4966,MIXMODE Expander,Steady State Fate,['Expander'],4,27.0,,,,62.0,188,5.0,4.0,Discontinued,1
4967,Combine-OR,Synthrotek,"['Multiple', 'Utility', 'Logic']",12,16.0,,,,89.0,188,4.11,9.0,Available,0
4968,V-Scale Variable Buffer (Silver Panel Version),AJH Synth,"['Multiple', 'Utility']",4,26.0,15.0,15.0,0.0,120.0,188,,,Available,0
4969,Hydronium,Rare Waves,"['Synth Voice', 'MIDI', 'External', 'Filter']",28,31.0,50.0,12.0,0.0,321.0,188,4.5,2.0,Available,0
4970,Super Sixteen,Extralife Instruments,"['Controller', 'CV Modulation', 'Digital', 'Quantizer', 'Random', 'Sequencer', 'Clock Generator']",20,,160.0,5.0,,301.0,188,4.75,4.0,Available,0
4971,VU005,Syntonie,['Video'],4,50.0,33.0,32.0,0.0,,188,,,Available,0
4972,2hp Passive Mult.,BeepBoop Electronics,"['Multiple', 'Utility']",2,25.0,,,,30.0,188,5.0,1.0,Available,1
4973,Z-DSP (NS),Tiptop Audio,"['Delay', 'Digital', 'Distortion', 'Dual/Stereo', 'Effect', 'Filter', 'Pitch Shifter ']",28,25.0,200.0,87.0,,429.0,188,,,Available,0
4974,Warp Core,Infrasonic Audio,"['Dual/Stereo', 'Oscillator', 'Synth Voice', 'Digital']",12,30.0,145.0,8.0,0.0,338.0,188,4.75,4.0,Available,1
4975,Caudal,Vult,"['CV Modulation', 'LFO', 'Noise', 'Random', 'Sample and Hold']",10,20.0,80.0,10.0,0.0,295.0,188,5.0,4.0,Available,0
4976,HH88,Analogue Solutions,"['Drum', 'Dual/Stereo']",10,,20.0,20.0,1.0,,187,3.8,5.0,Discontinued,0
4977,RS-200,Analogue Systems,"['Sequencer', 'Clock Generator']",72,85.0,55.0,55.0,0.0,625.0,187,4.67,3.0,Available,0
4978,Synchrodyne Expander (correct hp - prototype),WMD,"['Clock Generator', 'Clock Modulator', 'CV Modulation', 'Digital', 'Filter', 'Logic', 'Oscillator', 'Slew Limiter']",22,,90.0,80.0,0.0,,187,4.8,5.0,Discontinued,0
4979,VIII,Razmasynth,['Sequencer'],12,,45.0,4.0,0.0,89.0,187,4.83,6.0,Available,0
4980,dlADSR (prelim),Bubblesound Instruments,"['Clock Generator', 'Dual/Stereo', 'Envelope Generator', 'LFO', 'Utility']",16,40.0,70.0,60.0,0.0,225.0,187,5.0,2.0,,0
4981,Serge Audio Mixer (RC),ARC,"['Dual/Stereo', 'Mixer']",6,38.0,10.0,5.0,,142.0,187,5.0,2.0,Discontinued,0
4982,Micrón,Olitronik Circuits,['Synth Voice'],8,45.0,51.0,41.0,,140.0,187,4.78,9.0,Available,0
4983,Pusherman Blank Panel with Logo Text,Pusherman,['Blank Panel'],4,,,,,2.0,187,,,Available,0
4984,AM1047K Keyboard Percussion,AMSynths,['Controller'],8,40.0,13.0,13.0,0.0,74.0,187,,,Available,1
4985,Ectocore,Toadstool Tech,"['Effect', 'Sampling', 'Clock Generator', 'Digital', 'Dual/Stereo']",8,27.0,80.0,30.0,0.0,,187,5.0,5.0,,0
4986,KMIDI,Kilpatrick Audio,"['MIDI', 'Expander']",6,,,,,83.0,186,4.0,2.0,Available,1
4987,A-129-1,Doepfer,"['Effect', 'Envelope Follower']",20,60.0,90.0,90.0,,,186,3.83,6.0,Discontinued,0
4988,5-Step Voltage source (with pointer shafts),Sputnik Modular,['Sequencer'],28,,50.0,75.0,10.0,314.0,186,3.8,5.0,Available,0
4989,Generalissimo,Strymon,"['Clock Generator', 'Delay', 'Digital', 'Effect', 'Oscillator', 'Reverb', 'Sampling']",28,,,,,535.0,186,1.0,1.0,Discontinued,0
4990,Logica Gater,Klavis,"['Digital', 'Logic', 'Utility']",5,25.0,0.0,1.0,16.0,119.0,186,4.71,7.0,Discontinued,1
4991,LAMP-3,Synthwerks,['Utility'],3,,0.0,0.0,150.0,68.0,186,4.75,4.0,Discontinued,0
4992,TST,Synthrotek,"['Power', 'Utility']",3,,1.0,1.0,1.0,24.0,186,3.64,11.0,Available,0
4993,µOsc-II,Codex Modulex,"['Noise', 'Oscillator', 'Synth Voice', 'Waveshaper']",8,35.0,50.0,5.0,0.0,190.0,186,4.5,4.0,Available,0
4994,MIX1,Plankton Electronics,"['Attenuator', 'Mixer', 'Utility', 'Video', 'Polarizer', 'Dual/Stereo']",2,29.0,15.0,15.0,,90.0,186,5.0,1.0,Available,0
4995,spanky eurorack,Error Instruments,"['Clock Generator', 'Clock Modulator', 'Digital', 'Distortion', 'Drum', 'Noise', 'Oscillator']",12,,,,,245.0,186,5.0,1.0,Available,1
4996,3x3,Sylph Modular,"['Multiple', 'Utility']",4,25.0,15.0,15.0,,50.0,186,,,Available,0
4997,OC T4.0,TLM Audio,"['Clock Generator', 'Effect', 'Quantizer', 'Sequencer', 'Shift Register', 'Envelope Generator', 'LFO']",8,25.0,35.0,35.0,0.0,219.0,186,,,Available,0
4998,A-123 (Discontinued),Doepfer,['Filter'],8,50.0,20.0,20.0,0.0,120.0,185,4.33,3.0,Discontinued,0
4999,Model 12 State Variable Vactrol Filter,Plan B,['Filter'],14,60.0,25.0,25.0,,198.0,185,4.42,12.0,Discontinued,0
5000,VCO 6HP,Analogue Solutions,"['LFO', 'Oscillator']",6,,12.0,12.0,,85.0,185,4.0,7.0,Discontinued,0
5001,NeinOhNein RIM v1.0,Hexinverter Électronique,['Drum'],8,,16.0,15.0,,,185,4.0,1.0,,0
5002,Eurokorn (Black),Analogue Solutions,['Sequencer'],84,95.0,30.0,15.0,50.0,659.0,185,4.71,7.0,Discontinued,0
5003,D-010 Twin-T Drums,Ladik,['Drum'],8,50.0,20.0,20.0,,96.0,185,3.88,8.0,Discontinued,0
5004,CMOS Ring Mod,Blue Lantern Modules,['Ring Modulator'],4,38.0,40.0,10.0,0.0,67.0,185,3.0,1.0,,0
5005,XFADE,Bubblesound Instruments,"['Attenuator', 'Mixer', 'Utility']",4,,20.0,20.0,,133.0,185,5.0,1.0,Available,0
5006,Mutant Cure VCF,L-1,['Filter'],10,26.0,36.0,36.0,0.0,260.0,185,4.83,6.0,Available,0
5007,Noise VCA,CG Products,"['Filter', 'Noise', 'VCA', 'Random']",10,40.0,45.0,43.0,0.0,249.0,185,5.0,3.0,Available,0
5008,ToolBox,ST Modular,"['Attenuator', 'Mixer', 'Switch', 'Utility']",6,25.0,42.0,38.0,0.0,70.0,185,4.5,2.0,Available,0
5009,Selecta,Tesseract Modular,"['Switch', 'Utility', 'Logic', 'Quad']",8,12.0,,,,65.0,185,4.0,2.0,Available,0
5010,Quaid Megaslope - Grey,ALM Busy Circuits,"['CV Modulation', 'Envelope Generator', 'LFO', 'Sequencer', 'Slew Limiter']",19,32.0,70.0,35.0,,308.0,185,5.0,2.0,Available,0
5011,Orobas,Animal Factory Amplification,"['Distortion', 'PreAmp', 'Tube', 'VCA', 'Waveshaper']",28,45.0,100.0,40.0,0.0,499.0,185,4.67,6.0,Available,0
5012,3xVCA,Noise Reap,"['Attenuator', 'Dual/Stereo', 'Utility', 'VCA']",6,28.0,20.0,30.0,0.0,99.0,185,5.0,2.0,Available,1
5013,Sum/Dist,LZX Industries,"['Video', 'Mixer', 'Multiple']",12,32.0,200.0,0.0,0.0,224.0,185,,,Available,0
5014,caput draconis,Erd,"['Distortion', 'Noise', 'Sequencer', 'Synth Voice']",20,20.0,110.0,20.0,,432.0,185,5.0,2.0,Available,0
5015,VC Poly Resonator,Random*Source,"['Filter', 'Resonator']",18,29.0,60.0,60.0,0.0,450.0,185,,,Available,0
5016,20hp Blank Panel,Steady State Fate,['Blank Panel'],20,,,,,,186,,,Available,1
5017,DCSN3,Robaux,"['Random', 'Sequencer', 'Utility']",12,22.0,30.0,0.0,0.0,99.0,185,5.0,1.0,Available,1
5018,10CHAN DIY Blank Panel,NoisyFruitsLab,['Blank Panel'],40,,,,,,185,5.0,2.0,Available,1
5019,IF108 - ChaQuO,Elby Designs,"['Random', 'LFO']",20,84.0,4.0,4.0,0.0,205.0,184,3.5,2.0,Available,0
5020,XXX_OR,AniModule,"['Clock Modulator', 'CV Modulation', 'Logic', 'Ring Modulator']",4,29.0,33.0,21.0,,85.0,184,4.88,8.0,,0
5021,Octopus,Twisted Electrons,"['Sequencer', 'CV Modulation', 'Switch']",20,25.0,22.0,4.0,33.0,255.0,184,3.5,4.0,,1
5022,M-215,Ladik,['MIDI'],8,45.0,20.0,,0.0,59.0,184,4.33,6.0,Discontinued,0
5023,State 700 Mk.2,Frequency Central,"['Filter', 'Mixer']",10,32.0,8.0,9.0,0.0,186.0,184,5.0,2.0,Available,0
5024,uBraids II (Aluminum),CalSynth,"['Digital', 'Noise', 'Oscillator', 'Synth Voice']",8,,100.0,15.0,0.0,203.0,184,5.0,2.0,Available,0
5025,"""Пуск-3"" black",Paratek,"['Controller', 'Utility']",4,40.0,50.0,,,100.0,184,4.2,5.0,Available,1
5026,10CHAN,NoisyFruitsLab,"['Attenuator', 'Mixer', 'Switch', 'Controller', 'CV Modulation', 'External']",40,35.0,50.0,0.0,0.0,125.0,184,5.0,1.0,Available,1
5027,Shuttle Control (silver),Endorphin.es,"['Clock Generator', 'Controller', 'CV Modulation', 'Envelope Generator', 'Expression', 'Function Generator', 'MIDI', 'Power']",12,35.0,200.0,100.0,0.0,499.0,184,5.0,1.0,Available,1
5028,16HP Blanking Plate,Fully Wired Electronics,['Blank Panel'],16,,,,,7.0,184,5.0,2.0,Available,1
5029,"4 HP Blank Panel, White",Stoel Music Systems,['Blank Panel'],4,,,,,4.0,184,,,Available,1
5030,Indian Resonator v4,Error Instruments,"['Drum', 'Oscillator', 'Synth Voice']",8,30.0,80.0,70.0,,199.0,184,,,Available,0
5031,MT9 MIDI to Trigger / Gate converter,Analogue Solutions,['MIDI'],10,50.0,0.0,0.0,10.0,96.0,183,4.25,4.0,Discontinued,0
5032,C-011 Precision dual lag/slew limiter,Ladik,"['Slew Limiter', 'Dual/Stereo']",4,35.0,15.0,,,63.0,183,4.0,3.0,Discontinued,0
5033,Envelope Follower,Grp,['Envelope Follower'],6,,18.0,20.0,0.0,166.0,183,,,Available,0
5034,Formant Filter,Modor Music,"['Filter', 'Digital']",16,12.0,140.0,20.0,0.0,299.0,183,5.0,1.0,Available,1
5035,A-525,Ladik,"['Utility', 'External', 'PreAmp', 'Dual/Stereo']",4,,10.0,10.0,0.0,46.0,183,,,Available,0
5036,NEW cloud busting . black gunmetal panel,Error Instruments,"['Noise', 'Oscillator', 'Synth Voice', 'Controller', 'Random', 'Sequencer']",18,30.0,107.0,,,265.0,183,,,Available,0
5037,flip-sides active,eurorack essentials,"['Dual/Stereo', 'Switch', 'Utility']",3,39.0,20.0,10.0,0.0,109.0,183,5.0,2.0,Available,1
5038,BM4,Moddict,"['Multiple', 'Utility']",4,20.0,32.0,32.0,0.0,,184,,,Available,0
5039,QV-L (black),Five12,"['LFO', 'Envelope Generator', 'Noise', 'Quad', 'Random', 'Sample and Hold']",12,35.0,120.0,20.0,0.0,324.0,183,5.0,2.0,Available,1
5040,Cicely,Expert Sleepers,"['Distortion', 'Envelope Follower', 'Fuzz', 'Waveshaper']",8,37.0,51.0,43.0,0.0,189.0,183,5.0,1.0,Available,0
5041,Voltage Bridge,LZX Industries,"['Utility', 'Video']",6,32.0,20.0,20.0,,77.0,182,4.67,3.0,Discontinued,0
5042,Model 23,Plan B,['Sample and Hold'],4,41.0,20.0,20.0,,149.0,182,3.75,4.0,Discontinued,0
5043,CHAOS NAND,Synthrotek,"['Noise', 'Oscillator']",8,26.0,20.0,20.0,0.0,108.0,182,4.11,9.0,Available,1
5044,Micro Research ERD/γ (Gamma),Erd,['Random'],12,35.0,35.0,4.0,0.0,225.0,182,4.62,8.0,Discontinued,0
5045,File,Control,['Expander'],4,14.0,,,,33.0,182,5.0,2.0,Available,0
5046,QAT,Neutron Sound,"['Attenuator', 'CV Modulation', 'Mixer', 'Utility', 'Quad']",8,25.0,40.0,40.0,,90.0,182,5.0,2.0,Available,0
5047,ADSR,MFB,"['CV Modulation', 'Envelope Generator', 'Function Generator', 'LFO']",8,40.0,30.0,30.0,,79.0,182,3.5,2.0,Available,0
5048,Tonus VCF r2 (Black Panel Version),G-Storm Electro,"['Filter', 'Mixer', 'Oscillator']",12,22.0,43.0,6.0,0.0,161.0,182,5.0,2.0,Discontinued,0
5049,"""ATATA"" black",Paratek,['Attenuator'],4,20.0,,,,40.0,182,1.0,1.0,Available,1
5050,Papomi,Metabolic Devices,"['Mixer', 'Panning', 'Polarizer', 'Ring Modulator', 'VCA']",8,24.0,50.0,40.0,0.0,170.0,182,4.0,1.0,Available,0
5051,Indian Resonator 2 drum voice,Error Instruments,"['Drum', 'Synth Voice']",8,30.0,80.0,70.0,,159.0,182,5.0,1.0,Available,0
5052,Dysmetria,Dreadbox,"['Sequencer', 'Synth Voice', 'Drum', 'Envelope Generator', 'Noise', 'Oscillator']",42,33.0,200.0,45.0,,230.0,182,4.5,2.0,Available,0
5053,HAGIWO OLED Display - (Oscilloscope & Spectrum analyzer),Modulove,"['Tuner', 'Utility']",6,25.0,50.0,0.0,0.0,90.0,182,3.0,1.0,Available,0
5054,Tornado,CalSynth,"['Clock Generator', 'Digital', 'Envelope Generator', 'Frequency Divider', 'Function Generator', 'LFO', 'Oscillator', 'Quad']",14,25.0,50.0,20.0,0.0,187.0,182,,,Available,0
5055,ADDAC208 Comparator & Rectifiers,ADDAC System,"['Utility', 'Comparator', 'Waveshaper']",4,,30.0,30.0,,120.0,181,4.0,5.0,Available,0
5056,Turing Machine Pulses Expander (Grayscale panel),Grayscale,"['Clock Generator', 'Random', 'Expander', 'Sequencer']",4,18.0,,,,30.0,181,5.0,2.0,,1
5057,SCANNER,brownshoesonly,['Video'],4,,28.0,28.0,,139.0,181,5.0,1.0,Available,0
5058,LFO 3X TRI,EMW,['LFO'],6,50.0,8.0,8.0,,74.0,181,,,,1
5059,zOUT,Motovilo,"['Attenuator', 'Expander', 'Utility']",6,46.0,15.0,15.0,0.0,63.0,181,5.0,4.0,Discontinued,0
5060,PURE S&H,GMSN!,['Sample and Hold'],4,22.0,7.0,5.0,0.0,57.0,181,,,Available,1
5061,Attenuator,L-1,['Attenuator'],6,12.0,,,,62.0,181,5.0,1.0,Available,0
5062,SMR4P Black Edition,TubeOhm,"['Filter', 'VCA']",10,55.0,50.0,30.0,0.0,139.0,181,5.0,1.0,Available,0
5063,TBD,Instruments of Things,"['Digital', 'Effect', 'Oscillator']",8,20.0,120.0,20.0,0.0,249.0,181,4.7,10.0,Available,0
5064,MMF-2 (Battleship Grey),Cwejman,"['Dual/Stereo', 'Filter']",26,25.0,120.0,120.0,0.0,995.0,181,5.0,2.0,Available,0
5065,SwitchMix,Hinton Instruments,"['Switch', 'Mixer', 'Multiple']",42,60.0,100.0,100.0,0.0,510.0,180,5.0,4.0,Discontinued,0
5066,Voice Box,Medic Modules,['External'],18,40.0,100.0,0.0,0.0,94.0,180,3.8,5.0,,0
5067,U-020 Buffered multiple,Ladik,"['Multiple', 'Utility', 'Dual/Stereo']",4,35.0,30.0,30.0,,62.0,180,,,,0
5068,Sloth Chaos (Modular Addict Panel),Nonlinearcircuits,"['CV Modulation', 'LFO', 'Random']",4,,20.0,,,86.0,180,,,,0
5069,Confusor 2,Olegtron,"['Switch', 'Utility']",10,45.0,15.0,10.0,0.0,120.0,180,4.33,3.0,Available,0
5070,Synth Voice,Erica Synths,['Synth Voice'],30,35.0,82.0,50.0,0.0,280.0,180,3.0,2.0,,1
5071,Isolator,Happy Nerding,['External'],4,45.0,50.0,50.0,,88.0,180,5.0,1.0,Discontinued,0
5072,Salt,Rebel Technology,['Digital'],12,43.0,300.0,50.0,,450.0,181,1.0,1.0,Available,0
5073,Motormatic V2,Recovery Effects and Devices,"['Distortion', 'Ring Modulator', 'Waveshaper']",3,16.0,4.0,,,82.0,180,4.0,2.0,Available,0
5074,g0 v2,Mungo Enterprises,"['Effect', 'Sampling']",12,,80.0,25.0,,541.0,180,5.0,1.0,Discontinued,0
5075,Multi-IO Expander Grey,XOR Electronics,"['Expander', 'MIDI']",6,40.0,20.0,0.0,0.0,219.0,180,5.0,1.0,Available,0
5076,Intermix,Circuit Abbey,"['Mixer', 'Logic', 'Sequencer']",8,37.0,60.0,60.0,,153.0,179,3.4,5.0,,0
5077,PATCHBLOCKS,Maker.ie,"['Digital', 'Utility', 'Clock Generator', 'CV Modulation', 'MIDI', 'Oscillator', 'Random', 'Sequencer']",8,30.0,50.0,25.0,30.0,139.0,179,3.57,7.0,,1
5078,ES75 - VCS,Elby Designs,"['CV Modulation', 'Envelope Follower', 'Frequency Divider', 'LFO', 'Oscillator', 'Slew Limiter']",15,60.0,19.0,9.0,0.0,186.0,179,5.0,1.0,Available,0
5079,BMC15 VCA Mixer,Barton Musical Circuits,"['Mixer', 'VCA']",12,65.0,60.0,60.0,0.0,85.0,179,4.5,2.0,Available,0
5080,Delay No More,Nonlinearcircuits,"['Delay', 'Effect', 'Noise']",8,,,,,,179,,,Available,0
5081,Dispersion Delay,Nonlinearcircuits,"['Delay', 'Effect', 'Filter']",18,,109.0,32.0,0.0,232.0,179,5.0,1.0,Available,0
5082,Palaces (Gold),Folktek,"['Delay', 'Effect', 'Reverb']",20,38.0,,,,,179,,,Available,0
5083,Stereomix 2 (Silver Panel),Toppobrillo,"['Dual/Stereo', 'Dynamics', 'Mixer', 'Panning', 'Quad', 'VCA']",24,35.0,175.0,120.0,,432.0,179,,,Discontinued,1
5084,Attenuverter,Miau Modular,"['Attenuator', 'Dual/Stereo', 'Multiple', 'Polarizer']",4,20.0,20.0,20.0,0.0,,179,5.0,1.0,Available,1
5085,Shutters V2 / Blinds 8hp,Sylph Modular,"['Attenuator', 'Mixer', 'Polarizer', 'Ring Modulator', 'VCA']",8,20.0,90.0,90.0,,160.0,179,3.67,3.0,Available,1
5086,DrumKastle,ST Modular,"['Drum', 'LFO', 'Oscillator', 'Random']",10,25.0,47.0,0.0,0.0,134.0,179,4.0,3.0,Available,0
5087,Nexus,Grayscale,"['Controller', 'Dual/Stereo', 'Mixer', 'Panning', 'Sequencer', 'VCA']",18,25.0,148.0,77.0,0.0,369.0,179,5.0,2.0,Available,1
5088,Loop/Env,Frequency Central,"['LFO', 'Envelope Generator']",10,,20.0,20.0,0.0,143.0,178,4.62,8.0,Discontinued,0
5089,XR22 VCO,CG Products,"['Oscillator', 'Ring Modulator', 'Waveshaper']",12,32.0,70.0,,,265.0,178,4.6,5.0,Discontinued,0
5090,Sauce of Unce,Nonlinearcircuits,"['Noise', 'Random', 'Sample and Hold']",10,,38.0,39.0,0.0,,178,4.67,3.0,Available,0
5091,"Penrose ""Spirograph"" alt.",Sonic Potions,['Quantizer'],6,40.0,60.0,3.0,0.0,95.0,178,4.67,3.0,,0
5092,VUM,CaviSynth,"['Dual/Stereo', 'Dynamics', 'Multiple', 'Utility']",4,20.0,25.0,,,48.0,178,5.0,1.0,Available,0
5093,Antares Dual Analog Modulator,Serpens Modular,"['LFO', 'Dual/Stereo']",8,20.0,25.0,25.0,,77.0,178,4.25,4.0,,0
5094,GYRINX VCF,G-Storm Electro,"['Filter', 'Mixer']",20,22.0,38.0,40.0,0.0,296.0,178,,,Available,0
5095,Cascading FET Amplifier,British Noise Electronics,"['Distortion', 'Equalizer', 'Quad', 'VCA']",12,,,,,260.0,178,,,Available,0
