,Name,Manufacturer,Functions,HP,Depth,+12V (mA),-12V (mA),+5V (mA),Price (€),Racks,Rating,Votes,Available,Approved
169,RND STEP,DivKid,"['CV Modulation', 'Noise', 'Random', 'Sample and Hold']",4,44.0,67.0,67.0,0.0,184.0,8531,4.68,37.0,Available,1
170,HATS909,Tiptop Audio,['Drum'],8,36.0,33.0,22.0,0.0,190.0,8483,4.42,36.0,Available,1
171,Bitbox 2.0,1010 Music,['Sampling'],26,25.0,350.0,0.0,0.0,535.0,8479,4.3,44.0,Available,1
172,Branches,Mutable instruments,"['Random', 'Dual/Stereo']",6,20.0,25.0,1.0,0.0,107.0,8433,4.38,61.0,Discontinued,1
173,Tetrapad,Intellijel,['Controller'],20,19.0,130.0,15.0,0.0,269.0,8347,4.52,54.0,Available,1
174,Harmonic Oscillator,Verbos Electronics,['Oscillator'],32,26.0,120.0,90.0,0.0,699.0,8329,4.67,87.0,Available,0
175,HPO,ALM Busy Circuits,"['External', 'Dual/Stereo']",2,38.0,5.0,5.0,0.0,85.0,8285,4.57,30.0,Available,0
176,System 100 121 Dual VCF,Behringer,"['Filter', 'Dual/Stereo', 'Mixer']",16,39.0,40.0,40.0,0.0,95.0,8274,3.75,28.0,Available,0
177,Pluck,2hp,"['Digital', 'Oscillator', 'Synth Voice']",2,42.0,78.0,6.0,0.0,133.0,8269,4.02,32.0,Available,1
178,A-130-2,Doepfer,"['Dual/Stereo', 'VCA']",4,45.0,30.0,30.0,0.0,85.0,8228,4.46,26.0,Available,0
179,A-138a,Doepfer,"['Mixer', 'Quad']",8,35.0,10.0,10.0,0.0,55.0,8116,4.04,47.0,Available,0
180,911,Behringer,['Envelope Generator'],8,35.0,30.0,30.0,0.0,68.0,8102,2.0,7.0,Available,0
181,SYSTEM 100 150 RING MOD/NOISE/ S&H/LFO,Behringer,"['LFO', 'Random', 'Ring Modulator', 'Sample and Hold', 'Clock Modulator', 'Noise']",16,44.0,60.0,50.0,0.0,59.0,8033,3.45,31.0,Available,0
182,Lúbadh,Instruō,"['Sampling', 'Dual/Stereo', 'Distortion', 'Delay', 'Digital', 'Effect', 'Looper']",20,42.0,250.0,100.0,0.0,688.0,7956,4.8,30.0,Available,0
183,Piston Honda MK III,Industrial Music Electronics,"['Dual/Stereo', 'Oscillator', 'Waveshaper', 'Digital']",17,40.0,145.0,45.0,0.0,505.0,7943,4.7,81.0,Available,0
184,Shades,Mutable instruments,"['Mixer', 'Attenuator', 'Polarizer']",6,20.0,15.0,15.0,0.0,99.0,7927,4.48,83.0,Discontinued,1
185,COLD MAC,Mannequins,"['Logic', 'Utility', 'Envelope Follower', 'Mixer', 'Panning', 'VCA']",8,30.0,65.0,62.0,0.0,200.0,7922,4.68,57.0,,1
186,Eloquencer,Winter Modular,['Sequencer'],38,35.0,170.0,50.0,0.0,550.0,7843,4.58,73.0,Available,1
187,MMG,Make Noise,"['Filter', 'Low Pass Gate', 'VCA']",12,24.0,45.0,40.0,0.0,227.0,7835,4.34,106.0,Discontinued,1
188,A-199,Doepfer,"['Effect', 'Reverb']",8,50.0,80.0,10.0,0.0,120.0,7828,4.3,67.0,Available,0
189,A-138s,Doepfer,"['Mixer', 'Panning', 'Dual/Stereo', 'Quad']",8,30.0,10.0,10.0,0.0,75.0,7820,4.5,46.0,Available,0
190,XOH,Make Noise,"['External', 'Mixer']",6,24.0,40.0,40.0,0.0,99.0,7803,4.79,29.0,Available,1
191,Spectral Multiband Resonant Filter,4ms Company,"['Filter', 'Envelope Follower', 'Digital', 'Oscillator', 'Dual/Stereo']",26,24.0,110.0,28.0,0.0,499.0,7794,4.16,97.0,Available,1
192,A-131,Doepfer,['VCA'],8,45.0,20.0,10.0,0.0,70.0,7726,3.74,38.0,Available,0
193,Pip Slope (mk II),ALM Busy Circuits,"['Envelope Generator', 'Function Generator', 'LFO']",4,38.0,30.0,10.0,0.0,128.0,7694,4.43,21.0,Available,1
194,Triatt,Intellijel,"['Attenuator', 'Mixer', 'Polarizer', 'Utility', 'CV Modulation']",6,24.0,16.0,14.0,0.0,95.0,7685,4.62,81.0,Discontinued,1
195,Neutron,Behringer,"['Delay', 'Distortion', 'Synth Voice']",80,35.0,750.0,0.0,0.0,299.0,7680,2.47,132.0,Available,0
196,SYSTEM 100 182 ANALOG SEQUENCER,Behringer,['Sequencer'],16,43.0,30.0,30.0,0.0,89.0,7604,3.44,25.0,Available,0
197,Nerdseq,XOR Electronics,"['Sampling', 'Sequencer', 'LFO', 'Oscillator', 'Envelope Generator', 'Synth Voice']",32,20.0,150.0,40.0,0.0,598.0,7601,4.9,126.0,Available,0
198,Nautilus,Qu-Bit Electronix,"['Delay', 'Digital', 'Dual/Stereo', 'Effect']",14,22.0,151.0,15.0,0.0,359.0,7556,4.71,34.0,Available,1
199,Odessa,Xaoc Devices,"['Oscillator', 'Synth Voice']",24,32.0,110.0,80.0,0.0,490.0,7503,4.86,59.0,,1
200,Audio Interface II,Intellijel,"['Attenuator', 'External', 'Utility']",10,44.0,120.0,50.0,0.0,285.0,7495,4.61,51.0,Discontinued,1
201,Pingable Envelope Generator,4ms Company,"['Dual/Stereo', 'Envelope Generator', 'Clock Generator', 'Clock Modulator', 'LFO', 'Function Generator']",20,26.0,105.0,35.0,0.0,311.0,7461,4.39,112.0,Available,1
202,Blinds,Mutable instruments,"['Mixer', 'Ring Modulator', 'Utility', 'VCA', 'Quad', 'Polarizer', 'Attenuator']",12,10.0,90.0,90.0,0.0,169.0,7434,4.45,47.0,Discontinued,1
203,Chainsaw,Acid Rain Technology,"['Digital', 'Dual/Stereo', 'Oscillator']",4,35.0,110.0,10.0,0.0,242.0,7417,4.73,33.0,Available,1
204,Rample,Squarp Instruments,"['Sampling', 'Drum', 'MIDI']",14,25.0,190.0,40.0,0.0,368.0,7416,4.42,36.0,Available,0
205,SYSTEM 100 130 DUAL VCA,Behringer,"['VCA', 'Dual/Stereo', 'Mixer']",16,44.0,30.0,20.0,0.0,74.0,7400,3.5,16.0,Available,0
206,Link 2,Joranalogue Audio Design,['Multiple'],2,40.0,20.0,20.0,0.0,80.0,7378,4.74,19.0,Available,1
207,321,Frap Tools,"['Attenuator', 'CV Modulation', 'Mixer', 'Polarizer', 'Utility']",6,38.0,48.0,48.0,0.0,85.0,7349,4.68,65.0,Available,1
208,Tides (2014 version),Mutable instruments,"['Envelope Generator', 'Clock Generator', 'Digital', 'Frequency Divider', 'Function Generator', 'LFO', 'Oscillator']",14,20.0,55.0,5.0,0.0,229.0,7349,4.41,120.0,Discontinued,1
209,Buchla 281t,Tiptop Audio,"['Envelope Generator', 'Logic', 'Quad', 'Function Generator', 'LFO']",28,33.0,160.0,55.0,0.0,209.0,7335,4.73,22.0,Available,0
210,A-138n,Doepfer,"['Mixer', 'Quad']",4,30.0,10.0,10.0,0.0,50.0,7300,4.35,20.0,Available,0
211,Euclidean Circles v2,vpme.de,"['Sequencer', 'Frequency Divider', 'Random', 'Utility']",10,25.0,0.0,0.0,70.0,265.0,7290,4.76,62.0,Available,1
212,Maestro,Acid Rain Technology,"['Clock Generator', 'Clock Modulator', 'Controller', 'CV Modulation', 'Envelope Generator', 'LFO', 'Random', 'Sequencer']",20,25.0,65.0,18.0,0.0,369.0,7268,4.72,36.0,Available,1
213,Pico OUT,Erica Synths,"['External', 'Utility']",3,35.0,20.0,7.0,0.0,80.0,7260,4.29,24.0,,1
214,Braids (old version),Mutable instruments,"['Oscillator', 'Digital', 'Drum']",16,20.0,15.0,15.0,85.0,349.0,7236,4.56,165.0,Discontinued,1
215,Cs-L,Instruō,"['LFO', 'Oscillator', 'Ring Modulator', 'Waveshaper', 'VCA']",26,42.0,200.0,80.0,,510.0,7217,4.66,64.0,Available,1
216,O/A/x2,ALM Busy Circuits,"['Attenuator', 'Dual/Stereo', 'Mixer', 'Polarizer', 'Utility']",4,32.0,50.0,50.0,,95.0,7214,4.24,29.0,Available,0
217,SYSTEM 100 110 VCO/VCF/VCA,Behringer,"['Filter', 'Oscillator', 'Synth Voice', 'VCA']",16,46.0,80.0,50.0,0.0,97.0,7191,3.56,25.0,Available,0
218,Harmonaig,Instruō,"['Quantizer', 'Controller', 'Quad']",18,27.0,130.0,25.0,,300.0,7191,4.52,44.0,Available,1
219,Fracture,WMD,['Drum'],8,30.0,63.0,17.0,0.0,249.0,7169,4.56,25.0,Discontinued,0
220,VOLTERA,WMD,"['Expander', 'Sequencer']",4,45.0,60.0,15.0,0.0,268.0,7150,4.57,7.0,Available,0
221,Steppy,Intellijel,"['Clock Modulator', 'Digital', 'Quad', 'Sequencer']",8,25.0,15.0,0.0,0.0,213.0,7136,4.67,36.0,Available,1
222,Disting mk3,Expert Sleepers,"['Delay', 'Effect', 'LFO', 'Oscillator', 'Quantizer', 'Sample and Hold', 'Utility', 'Waveshaper']",4,42.0,50.0,20.0,0.0,190.0,7089,4.27,96.0,Discontinued,0
223,Cinnamon,Bastl Instruments,['Filter'],5,35.0,30.0,30.0,0.0,109.0,7066,,46.0,,1
224,Phonogene,Make Noise,['Sampling'],20,30.0,70.0,40.0,0.0,500.0,7038,4.19,102.0,Discontinued,1
225,µMIDI,Intellijel,"['Clock Generator', 'MIDI']",6,40.0,47.0,3.0,0.0,204.0,7005,4.49,41.0,,1
226,A-185-2,Doepfer,"['Multiple', 'Attenuator', 'Mixer', 'Utility', 'Controller', 'Switch']",6,50.0,10.0,10.0,0.0,75.0,6986,4.41,58.0,Available,0
227,Black Mixer,Erica Synths,['Mixer'],10,25.0,8.0,8.0,,80.0,6985,,48.0,,1
228,µVCF,Intellijel,"['Filter', 'Oscillator']",6,21.0,26.0,27.0,0.0,165.0,6982,4.36,65.0,Available,0
229,μFold II/uFold II,Intellijel,['Waveshaper'],6,29.0,28.0,27.0,0.0,159.0,6977,4.28,89.0,Discontinued,0
230,SD808,Tiptop Audio,['Drum'],4,36.0,18.0,16.0,0.0,125.0,6964,3.98,44.0,Available,1
231,MCO,ALM Busy Circuits,"['Digital', 'Noise', 'Oscillator']",6,32.0,40.0,15.0,,178.0,6961,4.38,21.0,Available,0
232,CP3A-M Mixer,Behringer,"['CV Modulation', 'Mixer', 'Multiple']",14,35.0,30.0,30.0,0.0,59.0,6928,3.5,14.0,Available,0
233,A-182-1,Doepfer,"['Multiple', 'Switch']",6,20.0,,,,54.0,6919,4.14,35.0,Available,0
234,Nebulae v2,Qu-Bit Electronix,"['Sampling', 'Digital', 'Dual/Stereo', 'Looper']",20,,318.0,7.0,,450.0,6915,4.08,61.0,Available,1
235,Mix,Manhattan Analog,"['Mixer', 'TrueGrid']",4,33.0,13.0,13.0,0.0,99.0,6901,4.35,57.0,Available,0
236,Milky Way (black),Endorphin.es,"['Dual/Stereo', 'Effect', 'VCA', 'Delay', 'Digital', 'Distortion', 'Panning', 'Reverb']",6,26.0,120.0,15.0,0.0,199.0,6880,3.57,30.0,Available,1
237,Tune,2hp,"['CV Modulation', 'Quantizer', 'Utility']",2,42.0,40.0,3.0,0.0,98.0,6879,3.82,32.0,Available,1
238,Hat,2hp,['Drum'],2,42.0,83.0,2.0,0.0,125.0,6841,3.7,29.0,Available,1
239,Black Hole DSP2,Erica Synths,"['CV Modulation', 'Delay', 'Digital', 'Distortion', 'Dual/Stereo', 'Effect', 'Pitch Shifter ', 'Reverb']",16,35.0,170.0,56.0,0.0,309.0,6816,4.0,28.0,Available,1
240,A-180-3,Doepfer,"['Multiple', 'Dual/Stereo']",4,20.0,20.0,20.0,0.0,49.0,6795,4.29,34.0,Available,0
241,Nin,Xaoc Devices,['Expander'],3,20.0,,,,55.0,6777,4.81,21.0,Available,1
242,Akemie's Taiko,ALM Busy Circuits,"['Drum', 'Synth Voice', 'Digital']",18,32.0,70.0,30.0,,338.0,6766,4.43,44.0,Available,0
243,A-110-1,Doepfer,['Oscillator'],10,55.0,90.0,20.0,0.0,155.0,6753,4.17,35.0,Available,0
244,A-120,Doepfer,"['Filter', 'TrueGrid']",8,50.0,30.0,20.0,0.0,109.0,6704,3.96,46.0,Available,0
245,Pexp-1,ALM Busy Circuits,"['Expander', 'Digital']",4,38.0,25.0,0.0,0.0,105.0,6679,4.56,16.0,Available,0
246,Chord v2,Qu-Bit Electronix,"['Digital', 'Oscillator', 'Quad']",14,23.0,122.0,25.0,0.0,314.0,6676,4.2,33.0,Available,1
247,A-140-2,Doepfer,"['Dual/Stereo', 'Envelope Generator']",8,40.0,50.0,40.0,0.0,140.0,6656,4.6,25.0,Available,0
248,A-156,Doepfer,"['Dual/Stereo', 'Quantizer']",8,55.0,50.0,10.0,0.0,115.0,6651,3.98,65.0,Available,0
249,Fold 6,Joranalogue Audio Design,['Waveshaper'],4,35.0,40.0,40.0,0.0,175.0,6590,4.68,38.0,Available,1
250,A-180-2v,Doepfer,"['Multiple', 'Dual/Stereo']",2,,,,,39.0,6583,4.48,23.0,Available,0
251,Subharmonicon,Moog Music Inc.,"['Clock Generator', 'Filter', 'Oscillator', 'Sequencer', 'Synth Voice', 'VCA', 'Waveshaper', 'Frequency Divider']",60,26.0,230.0,0.0,0.0,699.0,6548,4.69,43.0,Available,0
252,Pico INPUT,Erica Synths,"['External', 'Utility']",3,35.0,18.0,8.0,0.0,60.0,6535,4.23,26.0,,1
253,Viol Ruina,Noise Engineering,"['Distortion', 'Envelope Follower', 'Filter']",4,26.0,40.0,35.0,0.0,179.0,6528,4.55,29.0,Available,1
254,uO_C,CalSynth,"['Digital', 'Envelope Generator', 'LFO', 'Quantizer', 'Sequencer', 'Tuner', 'Utility']",8,25.0,85.0,10.0,,203.0,6481,4.72,25.0,Available,0
255,Dual Dagger,Shakmat,"['Filter', 'Dual/Stereo']",6,29.0,65.0,80.0,,249.0,6448,4.69,49.0,Available,1
256,Dual FX,Erica Synths,"['Effect', 'Dual/Stereo']",10,45.0,118.0,61.0,0.0,260.0,6424,4.21,19.0,,1
257,LS1lightstrip,Soundmachines,['Controller'],4,32.0,100.0,7.0,0.0,80.0,6379,4.45,38.0,Available,0
258,Prism,Qu-Bit Electronix,"['Delay', 'Digital', 'Effect', 'Filter']",12,22.0,90.0,10.0,0.0,269.0,6332,3.5,47.0,Available,1
259,Panharmonium,Rossum Electro-Music,"['Digital', 'Oscillator', 'Clock Generator', 'Pitch Shifter ', 'Effect', 'Dual/Stereo']",26,25.0,140.0,30.0,0.0,540.0,6328,4.62,27.0,Available,0
260,A-145-4,Doepfer,"['LFO', 'Quad', 'Clock Generator']",4,30.0,30.0,30.0,0.0,80.0,6328,4.5,34.0,Available,0
261,QD - Quad Drum Voice,vpme.de,"['Quad', 'Drum', 'Sampling']",22,20.0,120.0,10.0,0.0,360.0,6265,4.72,57.0,Available,1
262,Complex Oscillator,Verbos Electronics,"['Oscillator', 'Dual/Stereo', 'Waveshaper']",32,26.0,70.0,50.0,0.0,649.0,6242,4.58,62.0,Available,0
263,921,Behringer,"['LFO', 'Oscillator']",14,45.0,50.0,50.0,0.0,111.0,6220,3.55,29.0,Available,0
264,Outs,Intellijel,"['Attenuator', 'Dual/Stereo', 'External', 'Utility']",6,35.0,37.0,29.0,,133.0,6203,4.71,28.0,Available,1
265,SEQUENTIAL CONTROLLER 960,Behringer,"['Clock Generator', 'Controller', 'Sequencer']",56,47.0,100.0,50.0,0.0,149.0,6203,3.63,30.0,Available,0
266,HATS808,Tiptop Audio,['Drum'],8,14.0,30.0,25.0,0.0,165.0,6173,4.07,32.0,Available,1
267,Drum2,Erica Synths,['Drum'],3,35.0,28.0,5.0,,120.0,6155,4.28,18.0,,1
268,Varigate 8+,Malekko Heavy Industry,"['Clock Generator', 'Quantizer', 'Sequencer']",26,25.0,180.0,39.0,0.0,485.0,6142,4.76,51.0,Discontinued,0
269,Beast's Chalkboard,ALM Busy Circuits,"['Utility', 'Multiple']",6,22.0,30.0,30.0,0.0,129.0,6108,4.05,41.0,Available,0
270,uO_C,After Later Audio,"['Digital', 'LFO', 'Quantizer', 'Random', 'Sequencer', 'Utility', 'Envelope Generator']",8,20.0,85.0,10.0,,229.0,6085,4.06,23.0,Available,0
271,Oscillator,Pittsburgh Modular,"['Oscillator', 'LFO', 'TrueGrid']",8,35.0,30.0,30.0,0.0,225.0,6077,4.09,45.0,Discontinued,0
272,SYSTEM 100 305 EQ/MIXER/OUTPUT,Behringer,"['Equalizer', 'Mixer', 'Panning', 'Tuner', 'External']",24,53.0,120.0,100.0,0.0,86.0,6043,2.95,20.0,Available,0
273,A-138m,Doepfer,"['Attenuator', 'Mixer', 'Quad']",20,20.0,30.0,30.0,0.0,140.0,6041,4.47,45.0,Available,0
274,Blades,Mutable instruments,"['Distortion', 'Dual/Stereo', 'Filter', 'Oscillator', 'Waveshaper']",18,25.0,150.0,140.0,,299.0,6030,4.71,42.0,Discontinued,1
275,BD909,Tiptop Audio,['Drum'],8,36.0,34.0,21.0,0.0,170.0,6025,4.39,33.0,Available,1
276,ES-3 mk4,Expert Sleepers,"['Controller', 'External']",8,50.0,148.0,18.0,0.0,199.0,5999,4.75,28.0,Available,0
277,Generate 3,Joranalogue Audio Design,['Oscillator'],12,30.0,130.0,115.0,0.0,385.0,5986,4.69,70.0,Available,1
278,Black Sequencer,Erica Synths,"['Clock Generator', 'Clock Modulator', 'CV Modulation', 'MIDI', 'Sequencer']",42,25.0,148.0,20.0,,510.0,5981,4.67,48.0,,1
279,Zularic Repetitor,Noise Engineering,"['Clock Modulator', 'Quad', 'Sequencer']",8,26.0,50.0,5.0,0.0,215.0,5969,4.3,41.0,Available,1
280,OSCILLATOR MODULE 1004,Behringer,"['LFO', 'Oscillator']",16,46.0,60.0,50.0,,89.0,5968,2.76,21.0,Available,0
281,Natural Gate,Rabid Elephant,['Low Pass Gate'],12,38.0,80.0,80.0,0.0,355.0,5961,4.67,43.0,Available,1
282,333,Frap Tools,"['Attenuator', 'Mixer', 'Multiple', 'Utility']",6,38.0,48.0,48.0,0.0,85.0,5954,4.71,62.0,Available,1
283,Frames,Mutable instruments,"['Attenuator', 'CV Modulation', 'Mixer', 'VCA', 'Panning', 'Quad', 'Sequencer']",18,20.0,90.0,30.0,0.0,299.0,5951,4.27,73.0,Discontinued,1
284,Volts,Music Thing Modular,['Expander'],4,24.0,,,,44.0,5914,4.12,29.0,,0
285,Morpheus,Rossum Electro-Music,"['Filter', 'Sequencer', 'Dual/Stereo', 'Effect']",18,25.0,135.0,25.0,0.0,649.0,5901,4.63,44.0,Available,0
286,nRings,After Later Audio,"['Digital', 'Effect', 'Filter', 'Oscillator', 'Synth Voice']",8,25.0,110.0,5.0,,219.0,5870,4.32,16.0,Available,0
287,Pamela’s NEW Workout,ALM Busy Circuits,"['Clock Generator', 'LFO', 'Quantizer']",8,32.0,50.0,1.0,0.0,248.0,5853,4.88,8.0,,0
288,A-130-8,Doepfer,"['Mixer', 'Quad', 'VCA']",6,40.0,50.0,50.0,0.0,108.0,5852,4.83,24.0,Available,0
289,Triplatt,Intellijel,"['Attenuator', 'Controller', 'Dual/Stereo', 'Mixer', 'Polarizer', 'Switch', 'Utility']",6,21.0,49.0,25.0,,97.0,5850,4.45,29.0,Available,1
290,Javelin,WMD,"['CV Modulation', 'Envelope Generator', 'LFO', 'VCA']",6,38.0,98.0,63.0,0.0,238.0,5848,4.22,9.0,Available,0
291,Pico RND,Erica Synths,"['LFO', 'Noise', 'Random']",3,35.0,28.0,15.0,0.0,80.0,5839,4.3,27.0,,1
292,Muxlicer,Befaco,"['Sequencer', 'Switch', 'Clock Generator']",16,23.0,50.0,5.0,0.0,200.0,5819,4.31,45.0,Available,1
293,XPO,Make Noise,"['Oscillator', 'Dual/Stereo']",18,45.0,145.0,135.0,0.0,458.0,5789,4.5,16.0,Available,0
294,Arp,2hp,"['Sequencer', 'CV Modulation', 'Quantizer']",2,42.0,40.0,7.0,0.0,98.0,5756,3.29,26.0,Available,1
295,System X Envelope,Frequency Central,['Envelope Generator'],4,45.0,7.0,7.0,0.0,120.0,5730,4.73,56.0,,1
296,Instrument Interface v2,Befaco,"['Envelope Generator', 'PreAmp', 'External']",8,30.0,90.0,41.0,0.0,250.0,5722,4.4,10.0,Available,1
297,Model D,Behringer,"['Filter', 'Oscillator', 'Synth Voice', 'MIDI']",70,30.0,583.0,0.0,0.0,299.0,5722,4.17,64.0,Available,0
298,Streams,Mutable instruments,"['Dual/Stereo', 'Dynamics', 'Envelope Follower', 'Envelope Generator', 'VCA']",12,,100.0,30.0,0.0,229.0,5716,4.2,61.0,Discontinued,1
299,Wogglebug,Make Noise,"['Random', 'Ring Modulator', 'Sample and Hold']",14,24.0,50.0,40.0,0.0,250.0,5715,4.41,94.0,Discontinued,0
300,CP909,Tiptop Audio,['Drum'],4,36.0,6.0,10.0,0.0,125.0,5713,3.8,30.0,Available,1
301,ochd expander,DivKid,"['CV Modulation', 'Expander', 'Logic', 'Random', 'Utility']",4,32.0,5.0,5.0,0.0,110.0,5703,4.86,28.0,Available,1
302,Maths (Grayscale panel),Grayscale,"['Clock Generator', 'CV Modulation', 'Envelope Generator', 'Slew Limiter']",20,24.0,60.0,50.0,0.0,260.0,5695,,30.0,,1
303,AA.1,Strymon,"['Attenuator', 'Dual/Stereo', 'External', 'Utility']",4,38.0,10.0,10.0,0.0,149.0,5664,4.67,18.0,Available,0
304,MiniMod Transistor Ladder Filter,AJH Synth,"['Filter', 'Mixer']",14,33.0,45.0,30.0,0.0,275.0,5629,4.88,39.0,,0
305,Circadian Rhythms,Tiptop Audio,"['Clock Generator', 'Sequencer', 'Random']",36,29.0,160.0,0.0,0.0,635.0,5626,4.61,49.0,Available,1
306,Lúbadh expander,Instruō,"['Sampling', 'Expander']",2,38.0,,,,,5625,4.86,7.0,Available,0
307,KNIT,Antumbra,"['Digital', 'Drum', 'Noise', 'Oscillator', 'Synth Voice']",6,40.0,50.0,5.0,0.0,170.0,5595,4.19,41.0,Available,0
308,Morgasmatron,Intellijel,"['Distortion', 'Dual/Stereo', 'Filter', 'Ring Modulator']",20,38.0,113.0,102.0,0.0,350.0,5595,4.7,44.0,Available,1
309,4tten,WMD,"['Attenuator', 'Controller', 'CV Modulation', 'Quad']",4,30.0,5.0,5.0,0.0,100.0,5589,4.27,15.0,Available,0
310,Bifold,Intellijel,"['Waveshaper', 'Distortion', 'Panning', 'Ring Modulator']",8,38.0,94.0,94.0,0.0,245.0,5584,4.74,35.0,Available,1
311,3x VCA,Happy Nerding,"['VCA', 'Mixer']",6,35.0,60.0,60.0,0.0,159.0,5575,4.64,32.0,Available,0
312,Performance Buffered Mult,Malekko Heavy Industry,"['Multiple', 'Dual/Stereo']",2,15.0,20.0,20.0,0.0,85.0,5533,4.73,22.0,Available,0
313,μJack,Intellijel,"['Utility', 'External']",6,24.0,17.0,17.0,0.0,130.0,5533,4.11,53.0,Discontinued,1
314,TM,2hp,"['Random', 'Sequencer']",2,42.0,23.0,7.0,0.0,98.0,5523,4.04,34.0,Available,1
315,Plasma Drive,Erica Synths,"['Distortion', 'Waveshaper', 'Oscillator']",16,45.0,150.0,50.0,,310.0,5499,4.26,19.0,Available,1
316,E352 Cloud Terrarium,Synthesis Technology,"['LFO', 'Oscillator', 'Digital', 'Dual/Stereo']",26,37.0,65.0,24.0,0.0,838.0,5481,4.68,52.0,Discontinued,0
317,tanh[3],Instruō,"['Distortion', 'Expression', 'Waveshaper', 'Effect']",4,27.0,20.0,15.0,0.0,96.0,5475,4.41,32.0,Available,1
318,Surface,Qu-Bit Electronix,"['Digital', 'Oscillator', 'Synth Voice', 'Dual/Stereo']",10,,60.0,60.0,0.0,314.0,5471,4.22,20.0,Available,1
319,Freez,2hp,"['Effect', 'Sampling']",2,42.0,95.0,27.0,0.0,115.0,5451,3.52,25.0,Discontinued,1
320,Spherical Wavetable Navigator,4ms Company,"['Oscillator', 'Digital', 'LFO', 'Synth Voice']",26,25.0,185.0,30.0,0.0,570.0,5449,,36.0,Available,1
321,Even VCO,Befaco,['Oscillator'],8,45.0,36.0,26.0,0.0,200.0,5411,4.78,47.0,Available,1
322,Shifty,Intellijel,"['Sample and Hold', 'Switch', 'Sequencer', 'Multiple', 'Clock Modulator', 'Shift Register']",6,40.0,49.0,4.0,0.0,215.0,5384,4.29,42.0,Available,1
323,DATA (SILVER),Mordax,"['Clock Generator', 'Clock Modulator', 'Dual/Stereo', 'LFO', 'Oscillator', 'Quad', 'Tuner', 'Utility']",16,35.0,250.0,60.0,0.0,366.0,5366,4.64,25.0,Available,1
324,Compare 2,Joranalogue Audio Design,['Comparator'],8,30.0,20.0,15.0,0.0,215.0,5347,4.76,50.0,Available,1
325,Abacus,Behringer,"['Attenuator', 'CV Modulation', 'Envelope Follower', 'Envelope Generator', 'Function Generator', 'LFO', 'Logic', 'Slew Limiter']",20,24.0,60.0,50.0,0.0,111.0,5332,1.55,201.0,Available,0
326,Buchla 292t,Tiptop Audio,"['Low Pass Gate', 'Quad', 'Mixer']",16,45.0,87.0,36.0,,315.0,5308,4.0,10.0,Available,0
327,Hexmix,Befaco,"['Equalizer', 'Mixer', 'Panning', 'Utility', 'Dual/Stereo', 'External']",28,27.0,106.0,88.0,0.0,475.0,5302,4.38,13.0,Available,0
328,Delay,2hp,"['Delay', 'Effect']",2,42.0,72.0,28.0,0.0,116.0,5231,3.32,19.0,Available,1
329,MMF,Steady State Fate,"['Filter', 'Oscillator']",4,25.0,62.0,24.0,0.0,152.0,5213,4.39,31.0,Discontinued,0
330,100 Grit,Schlappi Engineering,"['Distortion', 'Filter', 'VCA']",14,25.0,55.0,70.0,0.0,234.0,5207,4.82,45.0,Available,1
331,Buchla 266t,Tiptop Audio,"['CV Modulation', 'Quantizer', 'Random', 'Noise', 'Sample and Hold', 'Slew Limiter']",24,25.0,150.0,100.0,0.0,318.0,5203,4.55,11.0,Available,0
332,Pico Mixer,Erica Synths,['Mixer'],3,35.0,4.0,4.0,,50.0,5186,4.29,7.0,Available,0
333,METRON,WMD,['Sequencer'],36,31.0,240.0,0.0,0.0,649.0,5185,4.96,34.0,Available,0
334,Buchla 245t,Tiptop Audio,"['Clock Generator', 'Sequencer', 'Quad']",30,25.0,63.0,28.0,,244.0,5183,4.38,13.0,Available,0
335,Trigger Riot,Tiptop Audio,"['Clock Generator', 'Clock Modulator', 'Logic', 'Random', 'Sequencer']",28,28.0,200.0,0.0,0.0,499.0,5182,4.54,53.0,Available,1
336,Variable Q VCF Serge modular,Random*Source,"['Filter', 'LFO', 'Oscillator']",14,26.0,52.0,52.0,0.0,349.0,5165,4.64,58.0,Available,0
337,Pico VCF1,Erica Synths,['Filter'],3,35.0,12.0,11.0,0.0,90.0,5161,4.27,11.0,,1
338,Crucible,WMD,"['Drum', 'Resonator']",8,30.0,60.0,17.0,0.0,263.0,5157,4.29,17.0,Available,0
339,E350 Morphing Terrarium,Synthesis Technology,"['Digital', 'Oscillator', 'LFO']",14,47.0,55.0,25.0,0.0,399.0,5155,4.47,125.0,Discontinued,0
340,A-138sV,Doepfer,"['Dual/Stereo', 'Mixer', 'Panning', 'Quad']",8,30.0,10.0,10.0,0.0,75.0,5152,4.68,22.0,Available,0
341,MMF,2hp,['Filter'],2,42.0,55.0,55.0,0.0,106.0,5136,3.6,11.0,Available,1
342,Gliss,Bela,"['Controller', 'CV Modulation', 'Envelope Generator', 'Function Generator', 'LFO', 'Oscillator', 'Sequencer', 'Waveshaper']",4,26.0,150.0,30.0,0.0,155.0,5127,4.94,18.0,Available,0
343,Chipz,Cre8audio,"['Dual/Stereo', 'LFO', 'Oscillator']",12,30.0,35.0,19.0,30.0,99.0,5122,3.12,48.0,Available,0
344,DPLPG (Black),MengQiMusic,"['Dual/Stereo', 'Filter', 'Low Pass Gate', 'VCA']",2,23.0,,,,54.0,5121,4.68,44.0,Available,1
